gene_id,gene_name,mean_promoter_ncpg,samples_with_data
ENSSSCG00000038644,HOXC8,62.06818181818182,44
ENSSSCG00000038646,ENAH,265.1136363636364,44
ENSSSCG00000038647,ENSSSCG00000038647,5.863636363636363,44
ENSSSCG00000038650,TLCD1,106.52272727272727,44
ENSSSCG00000038651,FNDC11,125.88636363636364,44
ENSSSCG00000038652,ENSSSCG00000038652,26.954545454545453,44
ENSSSCG00000038657,ATPAF1,76.97727272727273,44
ENSSSCG00000038660,HAAO,77.3409090909091,44
ENSSSCG00000038662,FAM200C,53.5,44
ENSSSCG00000038663,ENSSSCG00000038663,10.318181818181818,44
ENSSSCG00000038664,OR1D5,14.681818181818182,42
ENSSSCG00000038667,ENSSSCG00000038667,5.659090909090909,34
ENSSSCG00000038670,ENSSSCG00000038670,18.863636363636363,41
ENSSSCG00000038672,ENSSSCG00000038672,9.204545454545455,40
ENSSSCG00000038675,EPHA10,138.4318181818182,44
ENSSSCG00000038677,GJB3,75.13636363636364,43
ENSSSCG00000038679,ENSSSCG00000038679,21.09090909090909,41
ENSSSCG00000038682,TAF1D,106.4090909090909,44
ENSSSCG00000038683,ENSSSCG00000038683,6.7272727272727275,38
ENSSSCG00000038685,MPPED1,143.1590909090909,44
ENSSSCG00000038686,ENSSSCG00000038686,1.5,24
ENSSSCG00000038688,PGLYRP1,170.0,44
ENSSSCG00000038691,ENSSSCG00000038691,2.977272727272727,28
ENSSSCG00000038692,ENSSSCG00000038692,11.977272727272727,43
ENSSSCG00000038693,RAB19,41.20454545454545,43
ENSSSCG00000038694,CCND2,256.40909090909093,44
ENSSSCG00000038698,ENSSSCG00000038698,8.090909090909092,37
ENSSSCG00000038700,FMC1,154.0909090909091,44
ENSSSCG00000038701,EFNA2,299.59090909090907,44
ENSSSCG00000038702,ENSSSCG00000038702,2.6363636363636362,33
ENSSSCG00000038703,CCDC178,19.40909090909091,41
ENSSSCG00000038706,C1QC,37.31818181818182,44
ENSSSCG00000038707,ENSSSCG00000038707,2.0,32
ENSSSCG00000038708,MTHFS,153.8181818181818,44
ENSSSCG00000038709,SEC14L4,47.06818181818182,42
ENSSSCG00000038710,TMPRSS13,109.43181818181819,44
ENSSSCG00000038711,TMEM223,26.704545454545453,43
ENSSSCG00000038712,ZNF577,44.65909090909091,42
ENSSSCG00000038713,ENSSSCG00000038713,170.0909090909091,44
ENSSSCG00000038714,MFSD9,56.97727272727273,44
ENSSSCG00000038715,FLCN,270.3636363636364,44
ENSSSCG00000038717,FARS2,77.79545454545455,44
ENSSSCG00000038718,ADRM1,141.45454545454547,44
ENSSSCG00000038719,ENSSSCG00000038719,35.5,43
ENSSSCG00000038721,PATE2,16.204545454545453,44
ENSSSCG00000038723,ENSSSCG00000038723,13.886363636363637,42
ENSSSCG00000038724,C3orf70,218.9090909090909,44
ENSSSCG00000038726,RANGRF,58.0,44
ENSSSCG00000038727,GDNF,277.3181818181818,44
ENSSSCG00000038730,ITPRID2,8.159090909090908,38
ENSSSCG00000038731,STX18,86.97727272727273,44
ENSSSCG00000038732,AGAP2,57.70454545454545,44
ENSSSCG00000038733,SIAH3,19.977272727272727,42
ENSSSCG00000038735,SNAP23,93.61363636363636,44
ENSSSCG00000038738,DMWD,151.3409090909091,44
ENSSSCG00000038739,MYPOP,37.18181818181818,44
ENSSSCG00000038740,ENSSSCG00000038740,18.34090909090909,43
ENSSSCG00000038744,HDX,44.04545454545455,44
ENSSSCG00000038745,SERPINF2,91.38636363636364,44
ENSSSCG00000038752,C6orf62,197.5909090909091,44
ENSSSCG00000038756,ENSSSCG00000038756,137.04545454545453,44
ENSSSCG00000038757,ENSSSCG00000038757,36.90909090909091,44
ENSSSCG00000038758,PNMA5,21.022727272727273,43
ENSSSCG00000038760,ANKRD40,169.45454545454547,44
ENSSSCG00000038762,BTF3L4,2.522727272727273,34
ENSSSCG00000038763,CERK,118.02272727272727,44
ENSSSCG00000038765,FAM89A,72.75,44
ENSSSCG00000038766,MAD1L1,278.5681818181818,44
ENSSSCG00000038767,MBP,41.27272727272727,44
ENSSSCG00000038768,GPR37L1,66.36363636363636,44
ENSSSCG00000038772,IKBIP,110.1590909090909,44
ENSSSCG00000038774,MAPK13,56.20454545454545,44
ENSSSCG00000038775,U6,2.8181818181818183,30
ENSSSCG00000038776,GET3,17.90909090909091,43
ENSSSCG00000038777,C7orf50,294.9318181818182,44
ENSSSCG00000038779,MACIR,21.795454545454547,43
ENSSSCG00000038781,ENSSSCG00000038781,2.022727272727273,33
ENSSSCG00000038784,SNORA70,7.386363636363637,41
ENSSSCG00000038785,CA7,37.59090909090909,44
ENSSSCG00000038786,FBXL22,56.5,44
ENSSSCG00000038787,ENSSSCG00000038787,1.5,32
ENSSSCG00000038792,FAM221A,104.93181818181819,44
ENSSSCG00000038800,PUF60,68.18181818181819,44
ENSSSCG00000038801,NPNT,180.4090909090909,44
ENSSSCG00000038802,GKN2,20.09090909090909,44
ENSSSCG00000038804,HBQ1,0.9545454545454546,35
ENSSSCG00000038805,FBXO17,200.1818181818182,44
ENSSSCG00000038806,AXL,50.59090909090909,44
ENSSSCG00000038807,SCAF1,180.38636363636363,44
ENSSSCG00000038811,MOB3B,32.25,39
ENSSSCG00000038814,ENSSSCG00000038814,33.43181818181818,43
ENSSSCG00000038816,CRYAA,72.0909090909091,44
ENSSSCG00000038824,FRRS1L,187.22727272727272,44
ENSSSCG00000038825,ENSSSCG00000038825,38.20454545454545,43
ENSSSCG00000038826,NDUFV2,176.52272727272728,44
ENSSSCG00000038829,MRFAP1L2,218.27272727272728,44
ENSSSCG00000038832,U2,12.840909090909092,42
ENSSSCG00000038836,ENSSSCG00000038836,30.931818181818183,44
ENSSSCG00000038838,DLX5,160.6590909090909,44
ENSSSCG00000038842,PCDH9,4.613636363636363,39
ENSSSCG00000038844,SMIM5,189.4090909090909,44
ENSSSCG00000038846,U6,34.81818181818182,44
ENSSSCG00000038848,IL22RA1,55.11363636363637,44
ENSSSCG00000038851,UNC79,51.61363636363637,44
ENSSSCG00000038852,ENSSSCG00000038852,86.5909090909091,44
ENSSSCG00000038853,GPR137B,215.20454545454547,44
ENSSSCG00000038854,PSMF1,46.29545454545455,44
ENSSSCG00000038855,U6,38.27272727272727,43
ENSSSCG00000038856,TRIM8,92.54545454545455,44
ENSSSCG00000038857,TMIE,18.59090909090909,43
ENSSSCG00000038858,CFAP61,5.613636363636363,41
ENSSSCG00000038859,INO80C,88.5909090909091,44
ENSSSCG00000038861,TM2D1,43.70454545454545,43
ENSSSCG00000038864,UCMA,29.954545454545453,44
ENSSSCG00000038865,ENSSSCG00000038865,13.681818181818182,44
ENSSSCG00000038867,PPM1K,64.02272727272727,44
ENSSSCG00000038868,GPR107,63.54545454545455,44
ENSSSCG00000038869,APLNR,18.5,41
ENSSSCG00000038870,TNRC6A,183.5909090909091,44
ENSSSCG00000038872,GMEB1,36.65909090909091,44
ENSSSCG00000038873,SLMAP,39.47727272727273,44
ENSSSCG00000038877,SLC36A3,21.704545454545453,42
ENSSSCG00000038879,RELB,56.02272727272727,44
ENSSSCG00000038880,RPL23,9.727272727272727,39
ENSSSCG00000038882,UQCC4,150.02272727272728,44
ENSSSCG00000038885,ENSSSCG00000038885,37.11363636363637,43
ENSSSCG00000038886,CAGE1,4.2727272727272725,33
ENSSSCG00000038887,SNORA50C,2.090909090909091,38
ENSSSCG00000038889,ENSSSCG00000038889,128.0681818181818,44
ENSSSCG00000038890,SMIM31,16.954545454545453,42
ENSSSCG00000038892,ENSSSCG00000038892,1.6818181818181819,30
ENSSSCG00000038895,DCTN6,103.52272727272727,44
ENSSSCG00000038900,ENSSSCG00000038900,5.136363636363637,30
ENSSSCG00000038901,CLDN15,78.9090909090909,44
ENSSSCG00000038902,KCNK6,81.38636363636364,44
ENSSSCG00000038903,PDE11A,95.45454545454545,44
ENSSSCG00000038904,FRAT2,252.29545454545453,44
ENSSSCG00000038905,MSMP,11.477272727272727,38
ENSSSCG00000038906,ENSSSCG00000038906,17.5,44
ENSSSCG00000038907,DNAJC8,11.136363636363637,38
ENSSSCG00000038911,KLF2,407.8863636363636,44
ENSSSCG00000038912,ENSSSCG00000038912,173.61363636363637,44
ENSSSCG00000038913,HERC4,108.56818181818181,44
ENSSSCG00000038914,SEC61B,127.06818181818181,44
ENSSSCG00000038915,TMEM132D,164.6818181818182,44
ENSSSCG00000038916,LSM10,140.9318181818182,44
ENSSSCG00000038917,ATXN1L,44.84090909090909,42
ENSSSCG00000038918,CTSF,58.52272727272727,44
ENSSSCG00000038919,RP9,83.43181818181819,44
ENSSSCG00000038924,ENSSSCG00000038924,226.0,44
ENSSSCG00000038925,TAS2R10,3.0681818181818183,37
ENSSSCG00000038927,ZNF649,37.38636363636363,44
ENSSSCG00000038929,CEMIP,79.47727272727273,44
ENSSSCG00000038932,PPM1E,47.65909090909091,44
ENSSSCG00000038933,PURG,69.20454545454545,44
ENSSSCG00000038935,ENSSSCG00000038935,7.4772727272727275,38
ENSSSCG00000038936,ENSSSCG00000038936,20.613636363636363,42
ENSSSCG00000038937,ENSSSCG00000038937,37.63636363636363,43
ENSSSCG00000038938,FIS1,95.88636363636364,43
ENSSSCG00000038940,GNPDA1,147.25,44
ENSSSCG00000038941,SNAPC5,102.93181818181819,43
ENSSSCG00000038942,OR10G6,2.1136363636363638,24
ENSSSCG00000038943,TOM1,28.727272727272727,44
ENSSSCG00000038944,ENSSSCG00000038944,12.022727272727273,34
ENSSSCG00000038946,SLC17A8,34.54545454545455,44
ENSSSCG00000038947,ENSSSCG00000038947,39.75,43
ENSSSCG00000038948,ETS2,64.72727272727273,44
ENSSSCG00000038949,NALCN,169.77272727272728,44
ENSSSCG00000038950,VARS1,174.79545454545453,44
ENSSSCG00000038952,ENSSSCG00000038952,2.9318181818181817,38
ENSSSCG00000038953,UBE2B,40.68181818181818,44
ENSSSCG00000038954,PLIN3,21.454545454545453,41
ENSSSCG00000038955,CAMLG,54.56818181818182,44
ENSSSCG00000038956,HEYL,160.45454545454547,44
ENSSSCG00000038958,DNM3,53.56818181818182,44
ENSSSCG00000038959,ENSSSCG00000038959,10.704545454545455,40
ENSSSCG00000038960,ENSSSCG00000038960,52.22727272727273,44
ENSSSCG00000038961,U6,2.8181818181818183,32
ENSSSCG00000038963,PRKX,401.5,44
ENSSSCG00000038964,COX19,276.75,44
ENSSSCG00000038965,ARC,156.36363636363637,44
ENSSSCG00000038966,KRT7,68.70454545454545,44
ENSSSCG00000038967,NADK,353.22727272727275,44
ENSSSCG00000038968,TMEM263,133.95454545454547,44
ENSSSCG00000038969,DMPK,63.75,44
ENSSSCG00000038970,BCL2L15,15.454545454545455,39
ENSSSCG00000038971,ST8SIA3,7.5,40
ENSSSCG00000038973,PPP1R12A,115.43181818181819,44
ENSSSCG00000038977,RSBN1L,1.6136363636363635,27
ENSSSCG00000038979,ARHGDIG,164.0,44
ENSSSCG00000038980,ENSSSCG00000038980,31.65909090909091,43
ENSSSCG00000038989,CRK,187.8181818181818,44
ENSSSCG00000038990,PTPRT,366.1818181818182,44
ENSSSCG00000038991,ENSSSCG00000038991,37.56818181818182,44
ENSSSCG00000038992,TUBB6,12.909090909090908,41
ENSSSCG00000038993,HOXC4,55.18181818181818,44
ENSSSCG00000038994,CLIC4,84.63636363636364,44
ENSSSCG00000038998,ENSSSCG00000038998,2.3863636363636362,35
ENSSSCG00000039002,ENSSSCG00000039002,6.318181818181818,38
ENSSSCG00000039004,CEBPZOS,88.86363636363636,43
ENSSSCG00000039007,CLEC4G,20.727272727272727,42
ENSSSCG00000039008,ENSSSCG00000039008,20.068181818181817,44
ENSSSCG00000039009,ENSSSCG00000039009,20.34090909090909,44
ENSSSCG00000039010,WNT7A,111.0909090909091,44
ENSSSCG00000039012,GLTP,43.79545454545455,43
ENSSSCG00000039013,NOTUM,131.77272727272728,44
ENSSSCG00000039014,U6,13.272727272727273,42
ENSSSCG00000039015,ENSSSCG00000039015,10.431818181818182,40
ENSSSCG00000039020,ENSSSCG00000039020,20.84090909090909,43
ENSSSCG00000039021,LSM2,137.8181818181818,44
ENSSSCG00000039022,ENSSSCG00000039022,2.8181818181818183,35
ENSSSCG00000039023,ENSSSCG00000039023,146.22727272727272,44
ENSSSCG00000039024,SPSB3,109.02272727272727,44
ENSSSCG00000039025,FREM1,11.477272727272727,40
ENSSSCG00000039026,ENSSSCG00000039026,13.840909090909092,43
ENSSSCG00000039027,TRO,1.2727272727272727,25
ENSSSCG00000039028,SCRT2,63.40909090909091,44
ENSSSCG00000039030,ENSSSCG00000039030,16.795454545454547,41
ENSSSCG00000039032,U6,8.568181818181818,42
ENSSSCG00000039041,ZNF467,123.43181818181819,44
ENSSSCG00000039045,SLC26A2,94.38636363636364,44
ENSSSCG00000039046,ENSSSCG00000039046,12.613636363636363,41
ENSSSCG00000039049,MAP7,76.36363636363636,44
ENSSSCG00000039052,ZNF397,48.04545454545455,44
ENSSSCG00000039053,VGF,284.3636363636364,44
ENSSSCG00000039056,GAS7,307.20454545454544,44
ENSSSCG00000039057,ALKAL2,89.43181818181819,44
ENSSSCG00000039060,RASSF3,85.22727272727273,44
ENSSSCG00000039061,EIF2AK4,104.63636363636364,44
ENSSSCG00000039063,ssc-mir-9840,31.022727272727273,42
ENSSSCG00000039064,DHX33,18.40909090909091,44
ENSSSCG00000039066,ENSSSCG00000039066,6.7272727272727275,42
ENSSSCG00000039068,ENSSSCG00000039068,39.13636363636363,42
ENSSSCG00000039071,ENSSSCG00000039071,32.11363636363637,44
ENSSSCG00000039073,ENSSSCG00000039073,4.045454545454546,33
ENSSSCG00000039074,TNFRSF13C,68.63636363636364,44
ENSSSCG00000039080,TRIB2,251.20454545454547,44
ENSSSCG00000039081,ENSSSCG00000039081,12.909090909090908,42
ENSSSCG00000039083,ENSSSCG00000039083,2.6818181818181817,34
ENSSSCG00000039085,TRAPPC10,133.9318181818182,44
ENSSSCG00000039089,ENSSSCG00000039089,178.5681818181818,44
ENSSSCG00000039094,PLEC,83.04545454545455,44
ENSSSCG00000039095,ENSSSCG00000039095,282.8181818181818,44
ENSSSCG00000039098,U6,13.886363636363637,42
ENSSSCG00000039099,ENSSSCG00000039099,5.659090909090909,34
ENSSSCG00000039100,ENSSSCG00000039100,14.090909090909092,41
ENSSSCG00000039101,C1QL1,91.13636363636364,44
ENSSSCG00000039102,ENSSSCG00000039102,29.65909090909091,44
ENSSSCG00000039103,ADIPOQ,26.227272727272727,41
ENSSSCG00000039106,ENSSSCG00000039106,5.545454545454546,38
ENSSSCG00000039109,MTERF2,19.772727272727273,44
ENSSSCG00000039116,ssc-mir-9807,13.454545454545455,43
ENSSSCG00000039119,PDXDC1,28.022727272727273,43
ENSSSCG00000039124,MIR106B,12.954545454545455,44
ENSSSCG00000039125,ENSSSCG00000039125,1.2727272727272727,26
ENSSSCG00000039130,RPL6,77.95454545454545,44
ENSSSCG00000039135,ARHGAP33,47.15909090909091,42
ENSSSCG00000039137,SMARCE1,49.38636363636363,44
ENSSSCG00000039139,AKT1,390.04545454545456,44
ENSSSCG00000039148,P4HB,205.75,44
ENSSSCG00000039151,SERPINB12,5.454545454545454,38
ENSSSCG00000039152,ENSSSCG00000039152,2.340909090909091,29
ENSSSCG00000039157,CLASP1,64.27272727272727,44
ENSSSCG00000039160,RTEL1,82.04545454545455,44
ENSSSCG00000039161,MEIS1,159.8181818181818,44
ENSSSCG00000039162,ENSSSCG00000039162,59.79545454545455,42
ENSSSCG00000039163,ENSSSCG00000039163,6.863636363636363,36
ENSSSCG00000039166,WTIP,126.31818181818181,44
ENSSSCG00000039169,CER1,19.431818181818183,41
ENSSSCG00000039170,ENSSSCG00000039170,2.227272727272727,35
ENSSSCG00000039171,MRTFB,215.75,44
ENSSSCG00000039174,U6,33.59090909090909,44
ENSSSCG00000039175,MARCHF1,7.295454545454546,40
ENSSSCG00000039179,ENSSSCG00000039179,320.70454545454544,44
ENSSSCG00000039180,ENSSSCG00000039180,26.886363636363637,43
ENSSSCG00000039183,NDUFAF8,3.727272727272727,40
ENSSSCG00000039185,EPB41L5,189.54545454545453,44
ENSSSCG00000039186,RAB25,57.36363636363637,44
ENSSSCG00000039188,AK8,2.0454545454545454,33
ENSSSCG00000039191,CBX5,3.6363636363636362,37
ENSSSCG00000039192,ENSSSCG00000039192,25.84090909090909,43
ENSSSCG00000039194,KANK2,166.75,44
ENSSSCG00000039196,POLR2I,19.5,44
ENSSSCG00000039198,PCGF2,171.6590909090909,44
ENSSSCG00000039199,ADGRA1,105.61363636363636,44
ENSSSCG00000039200,PKD1L2,18.40909090909091,41
ENSSSCG00000039201,RAB5IF,71.29545454545455,44
ENSSSCG00000039202,FCF1,39.59090909090909,43
ENSSSCG00000039203,CYSLTR1,94.36363636363636,44
ENSSSCG00000039204,SOST,71.22727272727273,44
ENSSSCG00000039212,MYT1,78.47727272727273,44
ENSSSCG00000039213,U7,6.659090909090909,38
ENSSSCG00000039214,ENSSSCG00000039214,12.045454545454545,42
ENSSSCG00000039215,PHYHIPL,80.5,44
ENSSSCG00000039216,CENPN,7.795454545454546,35
ENSSSCG00000039217,ENSSSCG00000039217,14.863636363636363,39
ENSSSCG00000039218,SLC38A8,96.3409090909091,44
ENSSSCG00000039221,MOB1A,52.20454545454545,43
ENSSSCG00000039222,ENSSSCG00000039222,99.61363636363636,44
ENSSSCG00000039223,U6,12.636363636363637,37
ENSSSCG00000039224,CSPG5,0.6590909090909091,22
ENSSSCG00000039227,MC2R,3.727272727272727,31
ENSSSCG00000039230,POLR2D,61.63636363636363,43
ENSSSCG00000039231,U6,3.9545454545454546,34
ENSSSCG00000039232,ENSSSCG00000039232,6.204545454545454,38
ENSSSCG00000039233,ENSSSCG00000039233,46.31818181818182,43
ENSSSCG00000039234,ENSSSCG00000039234,29.34090909090909,44
ENSSSCG00000039235,PSMC4,76.20454545454545,44
ENSSSCG00000039236,FGF22,142.5909090909091,44
ENSSSCG00000039238,CABS1,9.909090909090908,41
ENSSSCG00000039239,ssc-mir-615,9.522727272727273,41
ENSSSCG00000039241,ENSSSCG00000039241,77.38636363636364,43
ENSSSCG00000039243,CD81,120.45454545454545,44
ENSSSCG00000039244,PHYH,25.75,42
ENSSSCG00000039245,RIMS3,63.59090909090909,44
ENSSSCG00000039249,ENSSSCG00000039249,152.75,44
ENSSSCG00000039250,ENSSSCG00000039250,1.5,23
ENSSSCG00000039251,MIR487B,76.36363636363636,44
ENSSSCG00000039252,TCN1,17.318181818181817,43
ENSSSCG00000039258,KICS2,121.38636363636364,44
ENSSSCG00000039259,ENSSSCG00000039259,8.75,41
ENSSSCG00000039261,WSCD2,130.0681818181818,44
ENSSSCG00000039262,U6,6.5227272727272725,40
ENSSSCG00000039263,ENSSSCG00000039263,6.840909090909091,41
ENSSSCG00000039264,ABCA2,152.75,44
ENSSSCG00000039265,COX6A1,10.522727272727273,40
ENSSSCG00000039267,ATP6V0B,218.1818181818182,44
ENSSSCG00000039268,ENSSSCG00000039268,3.8636363636363638,37
ENSSSCG00000039269,SHLD1,18.931818181818183,39
ENSSSCG00000039270,TREM2,91.9090909090909,44
ENSSSCG00000039271,ST8SIA2,257.72727272727275,44
ENSSSCG00000039272,IP6K3,152.54545454545453,44
ENSSSCG00000039276,UGT2B31,26.15909090909091,44
ENSSSCG00000039279,ENSSSCG00000039279,8.704545454545455,41
ENSSSCG00000039281,ENSSSCG00000039281,10.386363636363637,39
ENSSSCG00000039282,ENSSSCG00000039282,2.7954545454545454,31
ENSSSCG00000039283,SIX3,242.77272727272728,44
ENSSSCG00000039285,MFN1,39.27272727272727,42
ENSSSCG00000039286,ENSSSCG00000039286,22.181818181818183,43
ENSSSCG00000039287,CLEC12A,18.40909090909091,42
ENSSSCG00000039290,MTPN,52.72727272727273,44
ENSSSCG00000039292,U4,4.704545454545454,37
ENSSSCG00000039294,ENSSSCG00000039294,7.840909090909091,37
ENSSSCG00000039295,MRPL34,46.29545454545455,44
ENSSSCG00000039297,OR1K1,24.545454545454547,43
ENSSSCG00000039298,ENSSSCG00000039298,10.0,32
ENSSSCG00000039300,IL27,55.63636363636363,44
ENSSSCG00000039301,UPF1,275.34090909090907,44
ENSSSCG00000039307,H2AJ,24.65909090909091,44
ENSSSCG00000039309,YIPF5,140.88636363636363,44
ENSSSCG00000039311,NCS1,168.27272727272728,44
ENSSSCG00000039314,MCL1,21.5,44
ENSSSCG00000039315,SOX10,96.81818181818181,44
ENSSSCG00000039316,GSG1,32.68181818181818,42
ENSSSCG00000039317,SLC25A21,24.59090909090909,41
ENSSSCG00000039318,HS3ST3B1,135.0681818181818,44
ENSSSCG00000039321,FAM222B,111.5909090909091,44
ENSSSCG00000039322,NRGN,37.93181818181818,44
ENSSSCG00000039324,FLII,206.3181818181818,44
ENSSSCG00000039327,DAPP1,76.77272727272727,44
ENSSSCG00000039330,ANO8,116.29545454545455,44
ENSSSCG00000039331,C1D,33.59090909090909,44
ENSSSCG00000039332,SEC16B,20.886363636363637,43
ENSSSCG00000039333,RFX6,80.8409090909091,44
ENSSSCG00000039336,GNA13,259.6818181818182,44
ENSSSCG00000039337,ITPRIPL2,150.79545454545453,44
ENSSSCG00000039338,SUGT1,4.454545454545454,32
ENSSSCG00000039340,CCDC184,1.5454545454545454,32
ENSSSCG00000039341,SULT1E1,13.227272727272727,42
ENSSSCG00000039342,DNAI1,0.6590909090909091,24
ENSSSCG00000039344,ENSSSCG00000039344,16.59090909090909,41
ENSSSCG00000039345,FATE1,53.09090909090909,44
ENSSSCG00000039348,H1-0,241.61363636363637,44
ENSSSCG00000039349,ENSSSCG00000039349,60.63636363636363,44
ENSSSCG00000039351,PIGH,128.22727272727272,44
ENSSSCG00000039352,ENSSSCG00000039352,35.59090909090909,43
ENSSSCG00000039358,SUSD5,115.8409090909091,44
ENSSSCG00000039359,ENSSSCG00000039359,28.295454545454547,42
ENSSSCG00000039360,LRFN4,362.79545454545456,44
ENSSSCG00000039361,ENSSSCG00000039361,3.9318181818181817,37
ENSSSCG00000039362,ENSSSCG00000039362,21.84090909090909,42
ENSSSCG00000039368,SLC35D2,37.20454545454545,44
ENSSSCG00000039370,ENSSSCG00000039370,102.61363636363636,44
ENSSSCG00000039371,ENSSSCG00000039371,7.340909090909091,41
ENSSSCG00000039372,EMC10,115.29545454545455,44
ENSSSCG00000039373,SNX24,95.5,44
ENSSSCG00000039378,SERPINA4,31.545454545454547,42
ENSSSCG00000039379,SNORA70,6.0,41
ENSSSCG00000039390,EIF3B,128.29545454545453,44
ENSSSCG00000039392,SNPH,25.09090909090909,44
ENSSSCG00000039393,SPRED1,235.22727272727272,44
ENSSSCG00000039395,GAS2L2,29.522727272727273,41
ENSSSCG00000039397,ETNK1,107.54545454545455,44
ENSSSCG00000039398,CLUL1,24.545454545454547,44
ENSSSCG00000039399,NODAL,120.13636363636364,44
ENSSSCG00000039400,CCER1,62.95454545454545,44
ENSSSCG00000039405,ENSSSCG00000039405,19.90909090909091,43
ENSSSCG00000039407,ENSSSCG00000039407,29.59090909090909,42
ENSSSCG00000039408,ADCY7,231.86363636363637,44
ENSSSCG00000039409,ENSSSCG00000039409,26.772727272727273,43
ENSSSCG00000039410,U6,36.52272727272727,44
ENSSSCG00000039411,OR51C1P,9.181818181818182,40
ENSSSCG00000039412,DOC2B,136.0681818181818,44
ENSSSCG00000039413,SLC9A3,141.70454545454547,44
ENSSSCG00000039415,CCDC197,50.95454545454545,44
ENSSSCG00000039416,CXCR4,75.56818181818181,44
ENSSSCG00000039419,SLCO4A1,132.8181818181818,44
ENSSSCG00000039424,MCRIP1,25.75,42
ENSSSCG00000039425,BPGM,67.22727272727273,44
ENSSSCG00000039426,FSTL1,47.70454545454545,44
ENSSSCG00000039428,ENSSSCG00000039428,4.2727272727272725,38
ENSSSCG00000039433,ENSSSCG00000039433,9.409090909090908,41
ENSSSCG00000039436,ENSSSCG00000039436,35.88636363636363,43
ENSSSCG00000039442,BMP2,63.79545454545455,44
ENSSSCG00000039445,LRRC55,126.20454545454545,44
ENSSSCG00000039446,ENSSSCG00000039446,21.068181818181817,41
ENSSSCG00000039448,ENSSSCG00000039448,6.454545454545454,36
ENSSSCG00000039452,U6,4.795454545454546,37
ENSSSCG00000039458,ENSSSCG00000039458,0.9318181818181818,24
ENSSSCG00000039460,RPL28,206.5,44
ENSSSCG00000039466,SCRIB,175.3409090909091,44
ENSSSCG00000039467,ENSSSCG00000039467,0.8636363636363636,23
ENSSSCG00000039468,SERPINH1,55.88636363636363,44
ENSSSCG00000039469,DNAL1,40.47727272727273,44
ENSSSCG00000039472,SLC30A1,210.5681818181818,44
ENSSSCG00000039473,ENSSSCG00000039473,58.29545454545455,43
ENSSSCG00000039475,ENSSSCG00000039475,2.7045454545454546,34
ENSSSCG00000039476,ENSSSCG00000039476,331.25,44
ENSSSCG00000039478,ENSSSCG00000039478,16.386363636363637,43
ENSSSCG00000039480,ERLIN2,151.3181818181818,44
ENSSSCG00000039486,DIPK1C,62.79545454545455,44
ENSSSCG00000039487,GPSM1,300.34090909090907,44
ENSSSCG00000039488,SPON2,355.90909090909093,44
ENSSSCG00000039494,NDUFC2,109.63636363636364,44
ENSSSCG00000039498,RBFOX3,96.56818181818181,44
ENSSSCG00000039500,ENSSSCG00000039500,128.11363636363637,44
ENSSSCG00000039501,NEUROD6,18.5,41
ENSSSCG00000039506,MYL6,44.95454545454545,43
ENSSSCG00000039508,REC114,80.22727272727273,44
ENSSSCG00000039514,ID3,2.7954545454545454,34
ENSSSCG00000039516,LRRC47,272.72727272727275,44
ENSSSCG00000039518,ENSSSCG00000039518,12.090909090909092,42
ENSSSCG00000039519,ENSSSCG00000039519,6.590909090909091,42
ENSSSCG00000039522,SHISAL1,306.4318181818182,44
ENSSSCG00000039523,ENSSSCG00000039523,111.77272727272727,44
ENSSSCG00000039529,ENSSSCG00000039529,8.568181818181818,41
ENSSSCG00000039534,ssc-mir-9802,32.27272727272727,44
ENSSSCG00000039535,CAMK2B,89.18181818181819,44
ENSSSCG00000039537,TMEM179,277.0,44
ENSSSCG00000039538,ENSSSCG00000039538,163.54545454545453,44
ENSSSCG00000039539,DHTKD1,100.52272727272727,44
ENSSSCG00000039541,ANKRD11,127.6590909090909,44
ENSSSCG00000039542,CNN2,140.02272727272728,44
ENSSSCG00000039544,ENSSSCG00000039544,32.38636363636363,44
ENSSSCG00000039545,ENSSSCG00000039545,31.522727272727273,44
ENSSSCG00000039546,KNTC1,1.0909090909090908,34
ENSSSCG00000039548,PTGFR,152.4318181818182,44
ENSSSCG00000039549,PLEKHF2,215.11363636363637,44
ENSSSCG00000039550,EMC4,80.25,44
ENSSSCG00000039551,RNF126,82.29545454545455,44
ENSSSCG00000039553,ASPG,108.36363636363636,44
ENSSSCG00000039555,JOSD1,15.159090909090908,40
ENSSSCG00000039556,KCNQ1,146.1818181818182,44
ENSSSCG00000039557,TRIM54,81.8409090909091,44
ENSSSCG00000039560,OOSP2,41.47727272727273,42
ENSSSCG00000039561,ENSSSCG00000039561,84.27272727272727,44
ENSSSCG00000039562,TDRP,77.95454545454545,44
ENSSSCG00000039563,GIMD1,2.522727272727273,33
ENSSSCG00000039566,ENSSSCG00000039566,5.909090909090909,40
ENSSSCG00000039568,SNAI2,84.36363636363636,44
ENSSSCG00000039573,SLPI,58.29545454545455,43
ENSSSCG00000039575,PALM,301.8863636363636,44
ENSSSCG00000039578,ENSSSCG00000039578,5.681818181818182,37
ENSSSCG00000039580,FOXJ2,97.75,44
ENSSSCG00000039585,ENSSSCG00000039585,25.25,41
ENSSSCG00000039587,ENSSSCG00000039587,64.54545454545455,44
ENSSSCG00000039588,U6,17.545454545454547,44
ENSSSCG00000039591,SERINC3,75.04545454545455,44
ENSSSCG00000039594,SSBP3,179.22727272727272,44
